text,label
"['INTRADAY', 'SHANTIGEAR', ' CMP ', '239', ' SL ', '236', ' TARGET ', '245', ' ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['INTRADAY', 'SATIA', ' CMP ', '129.75', ' SL ', '127', ' TARGET ', '136', '+ ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['INTRADAY', 'JSWSTEEL', ' CMP ', '591', ' SL ', '585', ' TARGET ', '600', '+ ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['BTST', 'AHLADA', ' CMP ', '95.90', ' ']","['btst', 'symbol', 'NANA', 'enter', 'NANA']"
"['BTST', 'BHAGERIA', ' CMP ', '182.70', ' ']","['btst', 'symbol', 'NANA', 'enter', 'NANA']"
"['INTRADAY', ' : BUY VETO CMP 89 SL 87.50 TARGET 95 - ', 'VETO', ' CMP ', '89', ' SL ', '87.50', ' TARGET ', '95', '', '100', ' ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA']"
"['INTRADAY', ' : BUY HMVL CMP 52.70 SL 50 TARGET 57 - ', 'HMVL', ' CMP ', '52.70', ' SL ', '50', ' TARGET ', '57', '', '61', ' ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA']"
"[""DON'T MISS "", 'HMVL', '.. WE MAY SEE ', '59', ' - ', '61', ' LEVELS INTRADAY ']","['NANA', 'symbol', 'NANA', 'exit', 'NANA', 'exit2', 'NANA']"
"['DELIVERY', '  BUY CORDSCABLE CMP 56.50 SL 48 TARGET 75 - ', 'CORDSCABLE', ' CMP ', '56.50', ' SL ', '48', ' TARGET ', '75', '', '85', ' ']","['delivery', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA']"
"['INTRADAY', ' UPDATE  VETO GIVEN AT 89 TOUCHED FIRST TARGET ', 'VETO', ' GIVEN AT ', '89', '', '95', ' AND MADE HIGH : 97.70 ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'touched', 'NANA']"
"['INTRADAY', ' : BUY OMAXE CMP 89 SL 87.50 TARGET 95 - ', 'OMAXE', ' CMP ', '89', ' SL ', '87.50', ' TARGET ', '95', '', '100', ' ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA']"
"['BTST', 'CYBERTECH', ' CMP ', '158', ' ']","['btst', 'symbol', 'NANA', 'enter', 'NANA']"
"['BTST', 'BEL', ' CMP ', '244.50', ' ']","['btst', 'symbol', 'NANA', 'enter', 'NANA']"
"['INTRADAY', ' : BUY GREENPLY ABOVE 185 SL 182 TARGET 190 - ', 'GREENPLY', ' ABOVE ', '185', ' SL ', '182', ' TARGET ', '190', '', '195', ' ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA']"
"['GREENPLY', ' ABOVE ', '185', ' TOUCHED ', '188.60', ' ']","['symbol', 'NANA', 'enter', 'NANA', 'touched', 'NANA']"
"['INTRADAY', ' : BUY DAAWAT ABOVE 89 SL 87.50 TARGET 93 - ', 'DAAWAT', ' ABOVE ', '89', ' SL ', '87.50', ' TARGET ', '93', '', '96', ' ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA']"
"['INTRADAY', 'WELSPUNIND', ' CMP ', '73.80', ' SL ', '72.25', ' TARGET ', '76', '+ ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['INTRADAY', ' UPDATE  WELSPUNIND GIVEN AT 73.80 TOUCHED ', 'WELSPUNIND', ' GIVEN AT ', '73.80', ' TOUCHED 75.45 ', '75.45', ' GREENPLY GIVEN AT 185 TOUCHED ', 'GREENPLY', ' GIVEN AT ', '185', '', '188.60', ' ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'touched', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'touched', 'NANA']"
"['INTRADAY', 'SKMEGGPROD', ' CMP ', '61.50', ' SL ', '59', ' TARGET ', '69', '+ ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['BTST', 'SREEL', ' CMP ', '172', ' ']","['btst', 'symbol', 'NANA', 'enter', 'NANA']"
"['BTST', 'BAJAJ-AUTO', ' CMP ', '3985', ' ']","['btst', 'symbol', 'NANA', 'enter', 'NANA']"
"['BTST', 'JKPAPER', ' CMP ', '319', ' ']","['btst', 'symbol', 'NANA', 'enter', 'NANA']"
"['INTRADAY', 'RAIN', ' ABOVE ', '161', ' SL ', '159', ' TARGET ', '165', '+ ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['INTRADAY', 'GSPL', ' ABOVE ', '235', ' SL ', '232', ' TARGET ', '240', ' ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['SUPER DUPER  ', 'DELIVERY', ' : BUY RAMCOIND CMP 185 SL 165 TARGET 225 - ', 'RAMCOIND', ' CMP ', '185', ' SL ', '165', ' TARGET ', '225', '', '250', ' ']","['NANA', 'delivery', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA']"
"['INTRADAY', ' : BUY WABAG CMP 253 SL 250 TARGET 257 - ', 'WABAG', ' CMP ', '253', ' SL ', '250', ' TARGET ', '257', '', '260', ' ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA']"
"['INTRADAY', ' UPDATE  WABAG GIVEN AT 253 TOUCHED FIRST TARGET ', 'WABAG', ' GIVEN AT ', '253', '', '257', ' (HIGH : 257.90) ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'touched', 'NANA']"
"['INTRADAY', ' : BUY SOTL CMP 1186 SL 1170 TARGET 1205 - ', 'SOTL', ' CMP ', '1186', ' SL ', '1170', ' TARGET ', '1205', '', '1220', ' ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA']"
"['INTRADAY', ' UPDATE  GSPL GIVEN A BUY ABV 235 TOUCHED TARGET ', 'GSPL', ' GIVEN A BUY ABV ', '235', '', '240', ' (HIGH: 240.60) ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'touched', 'NANA']"
"['DELIVERY', ' : BUY SRHHYPOLTD CMP 519 SL 401 TARGET 675 - ', 'SRHHYPOLTD', ' CMP ', '519', ' SL ', '401', ' TARGET ', '675', '', '725', ' - ', '750', ' ']","['delivery', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA', 'exit3', 'NANA']"
"['INTRADAY', ' :  BUY ASHAPURMIN CMP 113.50 SL 111 TARGET 118 - ', 'ASHAPURMIN', ' CMP ', '113.50', ' SL ', '111', ' TARGET ', '118', '', '121', '+ ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA']"
"['INTRADAY', ' UPDATE  ASHAPURAMIN GIVEN AT 113.50 GOING STRONG AT ', 'ASHAPURAMIN', ' GIVEN AT ', '113.50', '', '117', '+  KEEP ON BOOKING / TRAILING ACCORDINGLY ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'touched', 'NANA']"
"['FRIENDS... WATCHOUT  ', 'SRHHYPOLTD', '.. GIVEN FOR DELIVERY AT ', 'DELIVERY', '519', '   ROCKING TODAY ITSELF AT ', '539', '+ ']","['NANA', 'symbol', 'NANA', 'delivery', 'enter', 'NANA', 'exit', 'NANA']"
"['INTRADAY', 'FMGOETZE', ' ABOVE ', '295', ' SL ', '292', ' TARGET ', '300', ' ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['BTST', 'USHAMART', ' CMP ', '132.50', ' ']","['btst', 'symbol', 'NANA', 'enter', 'NANA']"
"['ORIENTCEM', '  GOOD FOR ', 'BTST', ' ']","['symbol', 'NANA', 'btst', 'NANA']"
"['BTST', 'ORIENTCEM', ' CMP ', '120.50', ""   FLAG PATTERN .. ALREADY CONFIRMED... DON'T MISS ""]","['btst', 'symbol', 'NANA', 'enter', 'NANA']"
"['INTRADAY', ' : BUY WONDERLA ABOVE 240 SL 237 TARGET 247  - ', 'WONDERLA', ' ABOVE ', '240', ' SL ', '237', ' TARGET ', '247', '', '253', ' ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA']"
"['WONDERLA', 'DELIVERY', '325', '+ IN SHORT TERM ']","['symbol', 'delivery', 'exit', 'NANA']"
"['240', '-', '241', "" ... HUGE UPMOVE COMING... DON'T MISS ""]","['enter', 'NANA', 'entry_momentum', 'NANA']"
"['INTRADAY', ' : BUY ASTRAMICRO ABOVE 284 SL 281 TARGET 290 - ', 'ASTRAMICRO', ' ABOVE ', '284', ' SL ', '281', ' TARGET ', '290', '', '295', ' ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA']"
"['INTRADAY', ' : BUY GRSE ABOVE 258 SL 255 TARGET 264 - ', 'GRSE', ' ABOVE ', '258', ' SL ', '255', ' TARGET ', '264', '', '268', ' ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA']"
"['FLAG BREAKOUT  ', 'INTRADAY', 'NELCAST', ' ABOVE ', '70', ' SL ', '68', ' TARGET ', '75', ' - ', '78', ' - ', '80', ' ']","['NANA', 'intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA', 'exit3', 'NANA']"
"['INTRADAY', ' : BUY PIONEEREMB CMP 47.35 SL 46 TARGET 53 -', 'PIONEEREMB', ' CMP ', '47.35', ' SL ', '46', ' TARGET ', '53', '', '54', ' ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA']"
"['PIONEEREMB', ' CAN TOUCH ', '53', '+ ', 'INTRADAY', ' ']","['symbol', 'NANA', 'exit', 'NANA', 'intraday', 'NANA']"
"['INTRADAY', ' : BUY METROBRAND ABOVE 635 SL 625 TARGET 650 - ', 'METROBRAND', ' ABOVE ', '635', ' SL ', '625', ' TARGET ', '650', '', '660', ' ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA']"
"['INTRADAY', ' : BUY GET&D ABOVE 111 SL 109 TARGET 115 - ', 'GET&D', ' ABOVE ', '111', ' SL ', '109', ' TARGET ', '115', '', '118', ' ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA']"
"['BTST', 'KUANTUM', ' CMP ', '85.70', ' ']","['btst', 'symbol', 'NANA', 'enter', 'NANA']"
"['BTST', 'WONDERLA', ' CMP ', '238', ' ']","['btst', 'symbol', 'NANA', 'enter', 'NANA']"
"['BTST', ' GIVEN IN KUANTUM AT 85.70 ROCKING NOW AT ', 'KUANTUM', ' AT ', '85.70', '', '91', '+ ']","['btst', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'touched', 'NANA']"
"['INTRADAY', 'FINCABLES', ' ABOVE ', '420', ' SL ', '415', ' TARGET ', '430', ' ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['INTRADAY', ' UPDATE  FINCABLES GIVEN ABOVE 420 TOUCHED TARGET ', 'FINCABLES', ' GIVEN ABOVE ', '420', '', '430', ' (HIGH : 431) ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'touched', 'NANA']"
"['DELIVERY', 'DELIVERY', 'BDL', ' AT ', '782', ' YESTERDAY   GOING STRONG AT : ', '809', '+ ']","['delivery', 'delivery', 'symbol', 'NANA', 'enter', 'NANA', 'exit', 'NANA']"
"['INTRADAY', ' : BUY SCHAND ABOVE 140 SL 138 TARGET 145 - ', 'SCHAND', ' ABOVE ', '140', ' SL ', '138', ' TARGET ', '145', '', '150', ' ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA']"
"['INTRADAY', 'TVSELECT', ' ABOVE ', '218', ' SL ', '215', ' TARGET ', '225', ' ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['INTRADAY', 'ALPA', ' ABOVE ', '69', ' SL ', '67', ' TARGET ', '75', '+ ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['OMAXE', '... ABOVE ', '108.50', ' - ', '109', ' CAN ROCKET MOVE ']","['symbol', 'NANA', 'enter', 'NANA', 'entry_momentum', 'NANA']"
"['INTRADAY', 'OMAXE', ' ABOVE ', '109', ' SL ', '107', ' TARGET ', '115', ' - ', '120', ' - ', '123', '+ ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA', 'exit3', 'NANA']"
"['INTRADAY', 'PREMIERPOL', ' ABOVE ', '98.25', ' SL ', '97', ' TARGET ', '108', ' ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['INTRADAY', 'REFEX', ' ABOVE ', '128', ' SL ', '126', ' TARGET ', '135', ' - ', '143', ' ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA']"
"['REFEX', ' HAVING A GREAT POTENTIAL OF TOUCHING ', '175', '+ IN EXTREME SHORT TERM..  INTRADAY : ', 'INTRADAY', '143', '+ POSSIBLE ']","['symbol', 'NANA', 'exit2', 'NANA', 'intraday', 'exit', 'NANA']"
"['DELIVERY', ' UPDATE  DELIVERY BUY GIVEN IN BDL AT 782 YESTERDAY   GOING STRONG AT : ', 'BDL', ' AT ', '782', '', '834', '+ ']","['delivery', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'touched', 'NANA']"
"['INTRADAY', 'KOTHARIPET', ' CMP ', '84', ' SL ', '82', ' TARGET ', '90', ' - ', '95', ' ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA']"
"['INTRADAY', '95', ' possible ']","['intraday', 'exit', 'NANA']"
"['INTRADAY', ' UPDATE  REFEX GIVEN ABOVE 128 TOUCHED ', 'REFEX', ' GIVEN ABOVE ', '128', '', '132', '  KEEP ON BOOKING / TRAILING ACCORDNIGLY ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'touched', 'NANA']"
"['INTRADAY', 'EMAMIREL', ' ABOVE ', '74', ' SL ', '72.50', ' TARGET ', '80', ' - ', '82', ' ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA']"
"['INTRADAY', ' : BUY PCBL CMP 127 SL 125 TARGET 130 - ', 'PCBL', ' CMP ', '127', ' SL ', '125', ' TARGET ', '130', '', '133', ' ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA']"
"['DELIVERY', '  BUY WILLAMAGOR CMP 23 SL 19 TARGET 32 - ', 'WILLAMAGOR', ' CMP ', '23', ' SL ', '19', ' TARGET ', '32', '', '35', ' ']","['delivery', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA']"
"['35', ""+ DESIRED.... DON'T MISS ""]","['exit', 'NANA']"
"['BTST', 'HSCL', ' CMP ', '87.85', ' ']","['btst', 'symbol', 'NANA', 'enter', 'NANA']"
"['INTRADAY', ' : BUY SATIA ABOVE 131 SL 129 TARGET 135 - ', 'SATIA', ' ABOVE ', '131', ' SL ', '129', ' TARGET ', '135', '', '140', ' ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA']"
"['DELIVERY', '  BUY TI CMP 81.50  SL 71 TARGET 100  FLAG BREAKOUT PATTERN —> MOMENTUM ABOVE ', 'TI', ' CMP ', '81.50', '  SL ', '71', ' TARGET ', '100', '', '82.50', ' ']","['delivery', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'entry_momentum', 'NANA']"
"['INTRADAY', ' : BUY TRIGYN ABOVE 112.50 SL 110 TARGET 118 - ', 'TRIGYN', ' ABOVE ', '112.50', ' SL ', '110', ' TARGET ', '118', '', '123', ' ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA']"
"['TRIGYN', '... ON A SUPER TRENDLINE BREAKOUT.. ABOVE ', '112.50', ' - ', '113', ' .. CAN ROCK ']","['symbol', 'NANA', 'enter', 'NANA', 'entry_momentum', 'NANA']"
"['ONCE IT GOES ABOVE ', '112.50', ' - ', '113', ' —> WE MAY EXPECT A ROCKET UPMOVE ']","['NANA', 'enter', 'NANA', 'entry_momentum', 'NANA']"
"['TRIGYN', "".. DIDN'T GO ABOVE "", '112.50', ' - ', '113', ' LEVELS.. HENCE CALL STANDS CANCELLED ']","['symbol', 'NANA', 'enter', 'NANA', 'entry_momentum', 'NANA']"
"['DELIVERY', ' : BUY AMDIND CMP 48 SL 41 TARGET 68 - ', 'AMDIND', ' CMP ', '48', ' SL ', '41', ' TARGET ', '68', '', '75', ' - ', '85', ' ']","['delivery', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA', 'exit3', 'NANA']"
"['INTRADAY', 'SORILINFRA', ' ABOVE ', '67', ' SL ', '65.50', ' TARGET ', '75', ' - ', '78', ' ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA']"
"['BTST', ' : NCLIND CMP 179  MOMENTUM ABOVE 180   BINDAST BUY FOR ', 'NCLIND', ' CMP ', '179', '  MOMENTUM ABOVE ', '180', '', 'BTST', '.... ']","['btst', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'enter', 'NANA', 'btst', 'NANA']"
"['INTRADAY', ' : BUY SPAL ABOVE 412 SL 407 TARGET 420 - ', 'SPAL', ' ABOVE ', '412', ' SL ', '407', ' TARGET ', '420', '', '425', ' ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA']"
"['INTRADAY', ' : BUY NRBEARING ABOVE 147 SL 145 TARGET 155 - ', 'NRBEARING', ' ABOVE ', '147', ' SL ', '145', ' TARGET ', '155', '', '160', ' ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA']"
"['INTRADAY', ' : BUY APTECHT ABOVE 259 SL 256 TARGET 263 - ', 'APTECHT', ' ABOVE ', '259', ' SL ', '256', ' TARGET ', '263', '', '266', ' ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA']"
"['INTRADAY', 'KAMDHENU', ' ABOVE ', '203', ' SL ', '200', ' TARGET ', '213', '+ ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['WATCHOUT.. ', 'KAMDHENU', ' GIVEN AN INTRADAY BUY ABOVE ', 'INTRADAY', '203', ' GOING STRONG AT ', '211', '+ ']","['NANA', 'symbol', 'NANA', 'intraday', 'enter', 'NANA', 'intraday', 'NANA']"
"['INTRADAY', ' UPDATE  KAMDHENU GIVEN FOR ', 'KAMDHENU', ' GIVEN FOR INTRADAY ABOVE ', 'INTRADAY', ' ABOVE 203 TOUCHED ', '203', '', '213.70', ' ']","['intraday', 'NANA', 'symbol', 'NANA', 'intraday', 'NANA', 'enter', 'NANA', 'touched', 'NANA']"
"['FRIENDS..  ', 'ANIKINDS', '.. LOOKS GOOD FOR DELIVERY AT CMP ', 'DELIVERY', '30.30', ' SL ', '24', ' TARGET ', '45', '+ ']","['NANA', 'symbol', 'NANA', 'delivery', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['DELIVERY', ' : BUY ANIKINDS CMP 30.30 SL 24 TARGET 45 - ', 'ANIKINDS', ' CMP ', '30.30', ' SL ', '24', ' TARGET ', '45', '', '49', ' - ', '54', ' ']","['delivery', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA', 'exit3', 'NANA']"
"['BTST', 'PEARLPOLY', ' CMP ', '25.20', ' ']","['btst', 'symbol', 'NANA', 'enter', 'NANA']"
"['BTST', 'RKFORGE', ' CMP ', '190', ' ']","['btst', 'symbol', 'NANA', 'enter', 'NANA']"
"['INTRADAY', '  :BUY ARVINDFASN ABOVE 297 SL 294 TARGET 303 - ', 'ARVINDFASN', ' ABOVE ', '297', ' SL ', '294', ' TARGET ', '303', '', '307', ' - ', '311', ' ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit3', 'NANA', 'exit3', 'NANA']"
"['INTRADAY', ' : BUY WELENT ABOVE 110 SL 108 TARGET 115 - ', 'WELENT', ' ABOVE ', '110', ' SL ', '108', ' TARGET ', '115', '', '120', ' ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA']"
"['MENONBE', '.. ABOVE ', '90', ' - ', '90.50', ' CAN GIVE A QUICK UPMOVE ']","['symbol', 'NANA', 'enter', 'NANA', 'entry_momentum', 'NANA']"
"['INTRADAY', ' : BUY MENONBE AROUND 90.50 - 91 SL 89 TARGET 99 - ', 'MENONBE', ' AROUND ', '90.50', ' - 91 SL ', '89', ' TARGET ', '99', '', '103', ' ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA']"
"['BTST', 'MANGCHEFER', ' CMP ', '124', ' ']","['btst', 'symbol', 'NANA', 'enter', 'NANA']"
"['BTST', 'PGIL', ' CMP ', '424', ' ']","['btst', 'symbol', 'NANA', 'enter', 'NANA']"
"['INTRADAY', 'MANGALAM', ' ABOVE ', '150', ' SL ', '148', ' TARGET ', '155', ' - ', '160', ' ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA']"
"['BTST', ' UPDATE (GIVEN YESTERDAY)  MANGCHEFER GIVEN AT 124 TOUCHED 125.90  PGIL GIVEN AT 424 TOUCHED ', 'MANGCHEFER', ' GIVEN AT ', '124', ' TOUCHED 125.90  ', '125.90', 'PGIL', ' GIVEN AT ', '424', '', '437.90', ' ']","['btst', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'touched', 'symbol', 'NANA', 'enter', 'NANA', 'touched', 'NANA']"
"['DELIVERY', 'GALLANTT', ' CMP ', '73.80', ' SL ', '65', ' TARGET ', '100', ' ']","['delivery', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['INTRADAY', '85', '+ POSSIBLE IN ', 'GALLANTT', ' ']","['intraday', 'exit', 'NANA', 'symbol', 'NANA']"
"['MANGALAM', ' GIVEN ABOVE ', '150', ' TOUCHED ', '153.50', ' ']","['symbol', 'NANA', 'enter', 'NANA', 'touched', 'NANA']"
"['INTRADAY', ' : BUY ALPA CMP 66.50 SL 65 TARGET 72 - ', 'ALPA', ' CMP ', '66.50', ' SL ', '65', ' TARGET ', '72', '', '75', ' - ', '77', ' ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA', 'exit3', 'NANA']"
"['LAMBODHARA', '.. ABOVE ', '90', ' - ', '90.50', ' CAN GIVE A QUICK UPMOVE ']","['symbol', 'NANA', 'enter', 'NANA', 'entry_momentum', 'NANA']"
"['INTRADAY', ' : BUY LAMBODHARA ABOVE 89 SL 87 TARGET 96 - ', 'LAMBODHARA', ' ABOVE ', '89', ' SL ', '87', ' TARGET ', '96', '', '99', ' ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA']"
"['WATCHOUT FRIENDS...  ', 'LAMBODHARA', '.. GIVEN ABOVE ', '89', ' ROCKING NOW AT ', '94.90', '  KEEP ON BOOKING / TRAILING ACCORDINGLY ']","['NANA', 'symbol', 'NANA', 'enter', 'NANA', 'touched', 'NANA']"
"['BHAGERIA', '  LOOKS GOOD FOR DELIVERY  SEEMS THAT CAN TOUCH ', '185', '+ ', 'INTRADAY', ' ']","['symbol', 'NANA', 'exit', 'NANA', 'intraday', 'NANA']"
"['FRIENDS...  KEEP AN EYE ON ', 'SKIPPER', '  ABOVE ', '58.50', ' - ', '59', ' CAN GIVE A QUICK UPMOVE ']","['NANA', 'symbol', 'NANA', 'enter', 'NANA', 'entry_momentum', 'NANA']"
"['INTRADAY', ' : BUY SKIPPER ABOVE 58.50 SL 57 TARGET 66 - ', 'SKIPPER', ' ABOVE ', '58.50', ' SL ', '57', ' TARGET ', '66', '', '68', ' ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA']"
"['INTRADAY', 'PRSMJOHNSN', ' ABOVE ', '124', ' SL ', '122', ' TARGET ', '130', ' ']","['intraday', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['DELIVERY', ' : BUY COLPAL CMP 1615 SL 1515 TARGET 1750 - ', 'COLPAL', ' CMP ', '1615', ' SL ', '1515', ' TARGET ', '1750', '', '1850', ' - ', '2000', ' ']","['delivery', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA', 'exit3', 'NANA']"
"['BTST', 'TOKYOPLAST', ' CMP ', '96.40', ' ']","['btst', 'symbol', 'NANA', 'enter', 'NANA']"
"['BTST', 'PONNIERODE', ' CMP ', '259', ' ']","['btst', 'symbol', 'NANA', 'enter', 'NANA']"
"['INTRADAY', ' : BUY ASTRAMICRO ABV 290 SL 287 TARGET 297 - ', 'ASTRAMICRO', ' ABV ', '290', ' SL ', '287', ' TARGET ', '297', '', '303', ' ']","['intraday', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'exit2', 'NANA']"
